loss,accuracy,precision,recall,prc,val_loss,val_accuracy,val_precision,val_recall,val_prc,lr,epoch
0.49371984601020813,0.2985711395740509,0.5672862529754639,0.03921669349074364,0.28254029154777527,0.5994852781295776,0.0438058041036129,0.0,0.0,0.08597996830940247,0.001,1
0.40568000078201294,0.47980058193206787,0.7554928064346313,0.12371505051851273,0.4942457973957062,0.7144962549209595,0.0457589291036129,0.0,0.0,0.08710287511348724,0.001,2
0.37563297152519226,0.5551500916481018,0.82328861951828,0.1860608607530594,0.5918789505958557,0.7970501184463501,0.0435267873108387,0.0435267873108387,0.0435267873108387,0.08403772860765457,0.001,3
0.35377198457717896,0.6089124083518982,0.8573052883148193,0.23252467811107635,0.6577996611595154,0.7806606888771057,0.0443638376891613,0.09738079458475113,0.0404575876891613,0.10021758079528809,0.001,4
0.3371051549911499,0.6518297791481018,0.8625020384788513,0.2753392159938812,0.70365971326828,0.8122453689575195,0.1531808078289032,0.20614656805992126,0.1216517835855484,0.1292649358510971,0.001,5
0.32247886061668396,0.6889905333518982,0.877930223941803,0.3156866729259491,0.7439173460006714,0.7378308176994324,0.1587611585855484,0.3162321150302887,0.1049107164144516,0.1483098566532135,0.001,6
0.3125884532928467,0.7149465680122375,0.8943436741828918,0.34457236528396606,0.7751792073249817,0.6715551614761353,0.2421875,0.3720930218696594,0.0982142835855484,0.19025255739688873,0.001,7
0.3036859631538391,0.7413137555122375,0.9072660207748413,0.3786492645740509,0.8005306124687195,1.4787979125976562,0.02957589365541935,0.02668711729347706,0.0242745541036129,0.08616844564676285,0.00080000004,8
0.29367172718048096,0.7678865194320679,0.9220733642578125,0.40686678886413574,0.8323946595191956,1.3076351881027222,0.103515625,0.1500742882490158,0.0563616082072258,0.10002687573432922,0.00080000004,9
0.28951576352119446,0.7782174944877625,0.9321302175521851,0.43271997570991516,0.8442036509513855,1.0056746006011963,0.1244419664144516,0.11041819304227829,0.083984375,0.12800276279449463,0.00080000004,10
0.28673267364501953,0.7820723652839661,0.9325793385505676,0.4365234375,0.8507928848266602,0.7542862892150879,0.2268415242433548,0.3012232482433319,0.1099330335855484,0.17784658074378967,0.00080000004,11
0.2814273536205292,0.8017578125,0.9394611716270447,0.45703125,0.8670272827148438,0.338240385055542,0.6657366156578064,0.8142576813697815,0.3473772406578064,0.6965171694755554,0.00080000004,12
0.27777767181396484,0.8109066486358643,0.9435144066810608,0.4721936583518982,0.8764156699180603,0.37180957198143005,0.6060267686843872,0.7419980764389038,0.2134486585855484,0.5959540605545044,0.00080000004,13
0.275383859872818,0.8162520527839661,0.9462343454360962,0.478515625,0.882499098777771,0.367421954870224,0.607421875,0.7621899247169495,0.2486049085855484,0.62211012840271,0.00080000004,14
0.27247393131256104,0.8229851722717285,0.948203980922699,0.4911595284938812,0.8883363008499146,0.4035496115684509,0.4891183078289032,0.727361261844635,0.2084263414144516,0.5107151865959167,0.00080000004,15
0.2698034644126892,0.8315172791481018,0.9547778367996216,0.49917763471603394,0.8976694941520691,0.3289697468280792,0.705078125,0.868677020072937,0.2491629421710968,0.7357503771781921,0.00080000004,16
0.26605933904647827,0.8422080874443054,0.9575722813606262,0.5173725485801697,0.9066455364227295,1.060184121131897,0.0842633917927742,0.0895795226097107,0.0546875,0.10098536312580109,0.00080000004,17
0.26512807607650757,0.8441612124443054,0.9576246738433838,0.5180407166481018,0.9078963994979858,0.5429151654243469,0.4031808078289032,0.6146230101585388,0.2251674085855484,0.3761991560459137,0.00080000004,18
0.2631581425666809,0.8494551777839661,0.9596253037452698,0.5265213847160339,0.9127904772758484,0.38454747200012207,0.5770089030265808,0.8011825680732727,0.3024553656578064,0.6047871112823486,0.00080000004,19
0.2600574195384979,0.8569592833518982,0.9632400274276733,0.5360299944877625,0.9198458790779114,0.4050402045249939,0.5485491156578064,0.7119529843330383,0.3041294515132904,0.56840580701828,0.00080000004,20
0.2587442696094513,0.8608655333518982,0.9657527804374695,0.5449732542037964,0.9239209294319153,0.36653628945350647,0.6065848469734192,0.7419785857200623,0.3097098171710968,0.6233260035514832,0.00080000004,21
0.25549525022506714,0.8711965680122375,0.9700862169265747,0.5550472736358643,0.9325942397117615,0.3244183361530304,0.6950334906578064,0.8366366624832153,0.388671875,0.7237371802330017,0.00080000004,22
0.2540682852268219,0.8747429847717285,0.9701913595199585,0.5654296875,0.9333664178848267,0.38354554772377014,0.6065848469734192,0.7806748747825623,0.2840401828289032,0.6035391092300415,0.00080000004,23
0.25319865345954895,0.8764905333518982,0.9708917737007141,0.5657380819320679,0.9364802241325378,0.5906446576118469,0.330078125,0.35785287618637085,0.1506696492433548,0.2599959373474121,0.00080000004,24
0.25067687034606934,0.8812705874443054,0.974414587020874,0.5774568319320679,0.941500723361969,0.47416362166404724,0.5036272406578064,0.6746807098388672,0.2505580484867096,0.4667384624481201,0.00080000004,25
0.24947965145111084,0.8857421875,0.9750584363937378,0.5786903500556946,0.9441431760787964,0.6084447503089905,0.28515625,0.3439393937587738,0.1266741007566452,0.21723827719688416,0.00080000004,26
0.24838455021381378,0.8904194235801697,0.9763887524604797,0.5844983458518982,0.9469090700149536,0.9448240995407104,0.099609375,0.0939289778470993,0.0686383917927742,0.10900034010410309,0.00080000004,27
0.24677526950836182,0.8923725485801697,0.9748815894126892,0.5924650430679321,0.9494115114212036,0.9175805449485779,0.1216517835855484,0.112526535987854,0.0591517873108387,0.10867313295602798,0.00080000004,28
0.24456870555877686,0.9010587930679321,0.9806674122810364,0.5996607542037964,0.9551129937171936,1.047796368598938,0.0744977667927742,0.0694444477558136,0.0669642835855484,0.14032354950904846,0.00064000004,29
0.2421301007270813,0.9078947305679321,0.9826585054397583,0.6087068319320679,0.9590438604354858,0.5957537293434143,0.2073102742433548,0.18714556097984314,0.0828683003783226,0.20890337228775024,0.00064000004,30
0.23975211381912231,0.9146792888641357,0.9835906028747559,0.6223273277282715,0.9632753729820251,0.5312708020210266,0.3077566921710968,0.3835497796535492,0.1236049085855484,0.28816187381744385,0.00064000004,31
0.2395634651184082,0.9145250916481018,0.9857409000396729,0.6253597736358643,0.9645169377326965,0.4001579284667969,0.5786830186843872,0.7485858201980591,0.3323102593421936,0.5906704664230347,0.00064000004,32
0.23848393559455872,0.9176089763641357,0.9853346347808838,0.6250513792037964,0.9661386609077454,0.4403756260871887,0.541015625,0.6862611174583435,0.2801339328289032,0.5317425727844238,0.00064000004,33
0.2382342368364334,0.9188939332962036,0.9857823848724365,0.6272101402282715,0.967208743095398,0.3356802761554718,0.6785714030265808,0.8588917255401611,0.3719308078289032,0.7251991629600525,0.00064000004,34
0.23656848073005676,0.9239309430122375,0.9863864183425903,0.6368215680122375,0.9695761799812317,0.4230843186378479,0.52734375,0.8131313323974609,0.224609375,0.5438128113746643,0.00064000004,35
0.2360134869813919,0.9240851402282715,0.9869078993797302,0.6392886638641357,0.9699251055717468,0.37260085344314575,0.583984375,0.7687187790870667,0.2578125,0.6085969805717468,0.00051200006,36
